Incident.Date,State,CityCounty,Address,Killed,Injured
1-Jul-16,Rhode Island,Hope,25 Colvin Street,0,0
30-Jun-16,Rhode Island,Providence,28 Hillhurst Avenue,0,0
28-Jun-16,Rhode Island,Pawtucket,West Avenue and Jefferson Street,0,3
24-Jun-16,Rhode Island,Pawtucket,465 Lonsdale Avenue,0,0
23-Jun-16,Rhode Island,Pawtucket,West Avenue and Jefferson Street,0,1
22-Jun-16,Rhode Island,Pawtucket,East Avenue,0,1
21-Jun-16,Rhode Island,Pawtucket,Fountain and Japonica Street,0,0
21-Jun-16,Rhode Island,Pawtucket,31 Benefit Street,0,0
21-Jun-16,Rhode Island,Providence,Atwells Avenue,0,1
20-Jun-16,Rhode Island,Woonsocket,541 East School Street,0,1
19-Jun-16,Rhode Island,North Smithfield,Victory Highway,0,0
19-Jun-16,Rhode Island,Providence,43 Health Avenue,0,2
18-Jun-16,Rhode Island,Providence,Hartford Avenue,1,0
16-Jun-16,Rhode Island,Woonsocket,75 Village Road,0,0
13-Jun-16,Rhode Island,Providence,29 March Street,0,0
13-Jun-16,Rhode Island,Providence,Windmill Street,0,0
13-Jun-16,Rhode Island,Tiverton,Ford Farm Road,2,0
11-Jun-16,Rhode Island,Providence,166 Reynolds Avenue,0,0
8-Jun-16,Rhode Island,Coventry,Jade Road,0,0
7-Jun-16,Rhode Island,Providence,61-63 Moore Street,1,0
7-Jun-16,Rhode Island,Providence,Chalkstone and Camden Avenue,0,0
7-Jun-16,Rhode Island,Providence,4 Osborn Street,0,0
6-Jun-16,Rhode Island,Coventry,15 Foster Drive,0,0
5-Jun-16,Rhode Island,Johnston,560 Killingly Street,0,0
4-Jun-16,Rhode Island,Providence,1280 Broad Street,0,0
4-Jun-16,Rhode Island,Providence,62 Russo Street,0,0
2-Jun-16,Rhode Island,Warwick,2134 Warwick Avenue,0,0
1-Jun-16,Rhode Island,Providence,256 Washington Avenue,0,0
28-May-16,Rhode Island,Central Falls,Clay and Broad Street,0,0
24-May-16,Rhode Island,Providence,Angell Street,0,0
22-May-16,Rhode Island,Warwick,400 Bald Hill Road,0,0
21-May-16,Rhode Island,Providence,109 Pocasset Avenue,0,0
18-May-16,Rhode Island,Providence,Broad and Sackett Street,0,0
18-May-16,Rhode Island,Providence,Mystic and Harriet Street,0,0
16-May-16,Rhode Island,Portsmouth,3028 East Main Road,1,0
16-May-16,Rhode Island,Providence,Camp and Cypress Street,0,1
16-May-16,Rhode Island,Providence,20 block of Sackett Street,0,0
16-May-16,Rhode Island,Chepachet,538 Cooper Road,0,0
15-May-16,Rhode Island,North Providence,1 Humbert Street,1,1
14-May-16,Rhode Island,Providence,Camp Street,0,1
9-May-16,Rhode Island,Providence,60 Hartford Avenue,0,0
9-May-16,Rhode Island,Woonsocket,Carrington Avenue,0,0
9-May-16,Rhode Island,Providence,Sumter and Niagara Street,0,0
6-May-16,Rhode Island,Providence,72 Alverson Avenue,0,0
6-May-16,Rhode Island,Central Falls,15 Beacon Street,0,1
4-May-16,Rhode Island,Central Falls,Pine and Richardson Street,0,0
4-May-16,Rhode Island,Providence,Marietta Street,0,0
3-May-16,Rhode Island,Providence,Comstock Parkway,0,0
3-May-16,Rhode Island,Providence,374 Orms Street,0,0
30-Apr-16,Rhode Island,Providence,Route 95 South,0,0
30-Apr-16,Rhode Island,Providence,19 Bergen Street,0,0
29-Apr-16,Rhode Island,Providence,Roger Williams and Elmwood Avenue,0,1
29-Apr-16,Rhode Island,Lincoln,636 George Washington Highway,0,1
28-Apr-16,Rhode Island,Providence,North Main Street,0,0
26-Apr-16,Rhode Island,Woonsocket,N/A,0,0
24-Apr-16,Rhode Island,Exeter,Interstate 95,0,0
22-Apr-16,Rhode Island,Providence,Pine and Somerset Street,0,0
20-Apr-16,Rhode Island,Woonsocket,Diamond Hill Road,0,0
19-Apr-16,Rhode Island,Westerly,Quarry Road,0,0
19-Apr-16,Rhode Island,Providence,Cranston Street and Parade Street,0,0
18-Apr-16,Rhode Island,Providence,27 Atlantic Avenue,0,0
18-Apr-16,Rhode Island,Providence,48 Gladstone Street,0,0
15-Apr-16,Rhode Island,Providence,Broad Street,0,0
13-Apr-16,Rhode Island,Providence,Broadway and Barton,0,0
12-Apr-16,Rhode Island,Providence,Berkshire Street,0,0
11-Apr-16,Rhode Island,Providence,19 Zone Street,0,0
11-Apr-16,Rhode Island,Providence,13 Babcock Street,0,1
10-Apr-16,Rhode Island,Pawtucket,Woodbine Street,0,0
10-Apr-16,Rhode Island,Providence,324 Orms Street,0,0
8-Apr-16,Rhode Island,Providence,363 Dodge Street,0,1
5-Apr-16,Rhode Island,Providence,164 Linwood Avenue,0,1
3-Apr-16,Rhode Island,Warwick,3274 West Shore Road,0,0
1-Apr-16,Rhode Island,Pawtucket,N/A,0,0
30-Mar-16,Rhode Island,Providence,9 Nebraska Street,0,0
26-Mar-16,Rhode Island,Providence,600 Mount Pleasant Avenue,0,0
24-Mar-16,Rhode Island,Pawtucket,50 Webster Street,1,0
23-Mar-16,Rhode Island,Providence,80 Arcadia Avenue,0,1
19-Mar-16,Rhode Island,Providence,1070 North Main Street,0,1
15-Mar-16,Rhode Island,West Kingston (Richmond),Interstate 95,0,0
12-Mar-16,Rhode Island,Providence,Colfax Street,0,1
12-Mar-16,Rhode Island,Warwick,2000 Post Road,0,0
11-Mar-16,Rhode Island,Providence,155 Hanover Street,0,0
8-Mar-16,Rhode Island,Providence,157 Porter Street,0,0
8-Mar-16,Rhode Island,Providence,Thurbers Avenue and Eddy Street,0,1
8-Mar-16,Rhode Island,Providence,105 Pleasant Street,0,0
7-Mar-16,Rhode Island,Providence,Messer Street,0,1
6-Mar-16,Rhode Island,Providence,94 West Clifford Street,0,1
29-Feb-16,Rhode Island,Cranston,1353 Park Avenue,0,1
26-Feb-16,Rhode Island,Providence,Admiral and River Street,0,3
25-Feb-16,Rhode Island,Providence,570 Douglas Avenue,0,1
24-Feb-16,Rhode Island,West Warwick,71 Harbour Avenue,0,0
23-Feb-16,Rhode Island,Providence,Knight and Carpenter Street,0,0
23-Feb-16,Rhode Island,Cranston,High School Avenue and Elsie Street,0,0
21-Feb-16,Rhode Island,Barrington,Lake Avenue,0,0
20-Feb-16,Rhode Island,Westerly,North Main Street,0,0
19-Feb-16,Rhode Island,Providence,14 Havana Street,0,1
12-Feb-16,Rhode Island,Providence,87 Elmdale Avenue,0,0
8-Feb-16,Rhode Island,Pawtucket,N/A,0,0
4-Feb-16,Rhode Island,Providence,N/A,0,0
30-Jan-16,Rhode Island,Providence,150 Chestnut Street,0,1
30-Jan-16,Rhode Island,Providence,383 Sayles Street,0,0
30-Jan-16,Rhode Island,Providence,10 Kossuth Street,0,2
29-Jan-16,Rhode Island,Providence,Fricker Street,0,0
27-Jan-16,Rhode Island,Providence,888 Eddy Street,0,0
26-Jan-16,Rhode Island,Central Falls,60 Sylvan Street,0,1
25-Jan-16,Rhode Island,Providence,89 Sorrento Street,0,1
25-Jan-16,Rhode Island,Cranston,195 Niantic Avenue,0,1
23-Jan-16,Rhode Island,Cranston,127 Farmington Ave,0,0
21-Jan-16,Rhode Island,Providence,40 West Street,0,0
20-Jan-16,Rhode Island,Providence,Route 146,0,0
17-Jan-16,Rhode Island,Providence,22 Diamond Street,0,1
14-Jan-16,Rhode Island,Providence,645 Douglas Avenue,0,1
11-Jan-16,Rhode Island,Harrisville (Burrillville),655 Log Road,0,0
11-Jan-16,Rhode Island,Central Falls,Sacred Heart Avenue,0,0
11-Jan-16,Rhode Island,North Kingstown,12 Merrill Lane,0,0
6-May-18,South Carolina,Anderson,US 29,0,1
6-May-18,South Carolina,Saint Helena Island,Big House Rd,0,1
6-May-18,South Carolina,Anderson,700 block of Woodmont Cir,0,1
6-May-18,South Carolina,Kershaw (county),N/A,0,0
6-May-18,South Carolina,Beaufort,Friendship Ln,0,0
6-May-18,South Carolina,Anderson,110 Overbrook Street,2,0
5-May-18,South Carolina,Darlington,Bacote St,0,1
5-May-18,South Carolina,Eastover,100 block of Henry St,2,0
5-May-18,South Carolina,Fort Mill,345 N White St,0,0
5-May-18,South Carolina,Coward,551 Karisma Rd,1,1
5-May-18,South Carolina,Beaufort,Sams Point Rd,0,0
4-May-18,South Carolina,Conway,Stackhouse Dr,0,1
4-May-18,South Carolina,Columbia,1000 block of Birchwood Dr,0,1
4-May-18,South Carolina,Walterboro,N/A,1,0
3-May-18,South Carolina,Longs,McNeil Chapel Rd,0,1
3-May-18,South Carolina,Goose Creek,1137 Red Bank Rd,0,0
3-May-18,South Carolina,Myrtle Beach,1213 3rd Ave S,0,0
3-May-18,South Carolina,Greenville,25 Fleetwood Dr,0,2
3-May-18,South Carolina,Charleston,78 Ashley Hall Plantation Road,0,0
2-May-18,South Carolina,Myrtle Beach,Flintlake Ct,2,0
2-May-18,South Carolina,Sheldon,N/A,0,0
2-May-18,South Carolina,Georgetown,1810 Gilbert St,0,0
1-May-18,South Carolina,Goose Creek,1137 Red Bank Rd,0,0
1-May-18,South Carolina,Beaufort,Shanklin Rd,0,0
1-May-18,South Carolina,Beaufort,Chris Ln and Sandhill Dr,0,0
1-May-18,South Carolina,Conway,March Rd,0,0
1-May-18,South Carolina,Conway,Cottage Creek Cir,0,0
1-May-18,South Carolina,Georgetown,1800 block of Prince Street,0,1
1-May-18,South Carolina,Charleston,Allway Street and Hagood Avenue,0,1
1-May-18,South Carolina,Camden,Friendship Rd,0,1
30-Apr-18,South Carolina,Myrtle Beach,1310 Pipers Pointe Ln,0,0
30-Apr-18,South Carolina,Beaufort,Kennedy Cir,0,0
30-Apr-18,South Carolina,Yemassee,N/A,0,1
30-Apr-18,South Carolina,Conway,Beau St,0,0
30-Apr-18,South Carolina,Greenwood,Gilliam Ct,0,0
30-Apr-18,South Carolina,Columbia,7645 Garners Ferry Rd,0,1
30-Apr-18,South Carolina,West Columbia,Varn Rd and Calico Ct,0,1
30-Apr-18,South Carolina,Charleston,Harris St and America St,0,1
30-Apr-18,South Carolina,Greenwood,1200 block of W Alexander Rd,0,2
29-Apr-18,South Carolina,Warrenville,600 block of Augusta Rd,0,1
29-Apr-18,South Carolina,York,100 Block of Hall St,0,0
29-Apr-18,South Carolina,Rock Hill,184 S Cherry Rd,0,0
28-Apr-18,South Carolina,Bluffton,Buck Island Rd,0,1
28-Apr-18,South Carolina,Pickens,100 Block of Sunny Ln,1,0
28-Apr-18,South Carolina,Latta,Calm St,0,0
28-Apr-18,South Carolina,Myrtle Beach,4803 US Highway 17 Bypass South,0,1
28-Apr-18,South Carolina,Columbia,800 block of Chinquapin Rd,0,0
28-Apr-18,South Carolina,North Charleston,2311 Ashley Phosphate Rd,1,0
28-Apr-18,South Carolina,North Augusta,310 W Hugh St,1,1
27-Apr-18,South Carolina,Lumberton,Martin Luther King Jr Drive,0,1
27-Apr-18,South Carolina,Hanahan,Belvedere Dr,1,0
27-Apr-18,South Carolina,Burton,N/A,0,0
26-Apr-18,South Carolina,Anderson,3302 Cinema Ave,0,0
26-Apr-18,South Carolina,Anderson,N Fant St,0,0
26-Apr-18,South Carolina,Columbia,400 block of Crane Creek Drive,1,0
25-Apr-18,South Carolina,Charleston,240 America Street,0,1
25-Apr-18,South Carolina,Eutawville,Vacation Ln,1,0
24-Apr-18,South Carolina,Greenville,Batson Dr,0,0
24-Apr-18,South Carolina,Charleston,1595 Savannah Hwy,0,0
24-Apr-18,South Carolina,Loris,Church St and Spring St,1,1
23-Apr-18,South Carolina,Charleston,N/A,0,0
22-Apr-18,South Carolina,Orangeburg,1000 Presidential Dr,0,1
22-Apr-18,South Carolina,Marietta,Minnie Ola Rd,0,0
22-Apr-18,South Carolina,Conway,Byrd Rd,0,0
21-Apr-18,South Carolina,Florence,800 Block of Roosevelt St,0,0
21-Apr-18,South Carolina,Longs,St Johns Cir,0,2
21-Apr-18,South Carolina,Hilton Head Island (Hilton Head),Mackerel Dr,0,2
20-Apr-18,South Carolina,Charleston,1776 William Kennerty Dr,0,0
20-Apr-18,South Carolina,Greenville,Easterlin Way,1,0
19-Apr-18,South Carolina,Charleston,Reid St,0,1
19-Apr-18,South Carolina,Sumter,N/A,0,0
18-Apr-18,South Carolina,Myrtle Beach,204 Mr Joe White Ave,0,0
18-Apr-18,South Carolina,Chesnee,Kirk Dr,0,1
18-Apr-18,South Carolina,Columbia,East Chapel Drive,0,1
18-Apr-18,South Carolina,Ladson,1000 Block of Royle Rd,0,1
18-Apr-18,South Carolina,Hartsville,700 block of 8th Street,1,0
18-Apr-18,South Carolina,Clover,1200 block of Bowling Green Dr,0,1
17-Apr-18,South Carolina,North Charleston,2170 Ashley Phosphate Rd,0,1
17-Apr-18,South Carolina,Union,100 block of Morning Glory Drive,0,0
17-Apr-18,South Carolina,Conway,Boundary St,0,0
16-Apr-18,South Carolina,Bennettsville,Moore St,0,0
16-Apr-18,South Carolina,Eastover,Cornell Adams Run,0,2
16-Apr-18,South Carolina,Timmonsville,400 block of Pinckney St,0,1
16-Apr-18,South Carolina,Columbia (Forest Acres),Verner St and Cherry Laurel Dr,0,1
15-Apr-18,South Carolina,Mullins,S Park St,0,2
15-Apr-18,South Carolina,Sumter,Peach St,1,0
15-Apr-18,South Carolina,Conway,SC 905,0,0
15-Apr-18,South Carolina,Bennettsville,Windham St,1,0
15-Apr-18,South Carolina,Lexington (county),N/A,0,1
15-Apr-18,South Carolina,Orangeburg,Jamison Ave,0,1
15-Apr-18,South Carolina,Myrtle Beach,711 Frontage Rd,0,1
15-Apr-18,South Carolina,Greenwood,Gray St,0,0
14-Apr-18,South Carolina,Lamar,620 E Jackson St,1,0
14-Apr-18,South Carolina,Columbia,600 block of Easter St,0,1
14-Apr-18,South Carolina,Rock Hill,N Cherry Rd,0,0
14-Apr-18,South Carolina,Columbia,7201 Two Notch Rd,0,2
13-Apr-18,South Carolina,Greenwood,Hwy 25 S and Florida Ave,0,1
13-Apr-18,South Carolina,Hilton Head Island,Mackerel Dr,0,0
13-Apr-18,South Carolina,Orangeburg,Ashley St and Alva St,0,2
13-Apr-18,South Carolina,Anderson,N/A,0,1
12-Apr-18,South Carolina,Columbia,7800 block of Parklane Rd,0,0
12-Apr-18,South Carolina,Vance,Calusa Ln,0,1
12-Apr-18,South Carolina,Ridgeland,Orange Grove Rd,0,0
11-Apr-18,South Carolina,Summerville,1225 Boonehill Rd,0,1
11-Apr-18,South Carolina,Buffalo,Katelyns Way,0,0
11-Apr-18,South Carolina,Darlington,Knotty Pine Rd,0,1
10-Apr-18,South Carolina,Rock Hill,Adnah Church Rd,1,0
9-Apr-18,South Carolina,Laurens,Stiles Lane,0,1
9-Apr-18,South Carolina,Rock Hill,Roddey St,0,0
9-Apr-18,South Carolina,Charleston,Evergreen St,0,1
9-Apr-18,South Carolina,Orangeburg,Five Chop Rd,0,0
9-Apr-18,South Carolina,Georgetown,Mercer Ave,0,0
8-Apr-18,South Carolina,Columbia,300 block of Percival Rd,0,1
8-Apr-18,South Carolina,Smoaks,8500 block of Augusta Hwy,2,0
8-Apr-18,South Carolina,Summerville,137 Decatur Dr,1,0
7-Apr-18,South Carolina,Longs,Bombing Range Rd,0,0
7-Apr-18,South Carolina,Greenwood,103 Ohio Court,0,0
7-Apr-18,South Carolina,Hilton Head Island,Blazing Star Ln,1,0
7-Apr-18,South Carolina,Rock Hill,2625 Cherry Rd,0,1
6-Apr-18,South Carolina,Saint Helena Island,Peaches Hill Circle,0,1
6-Apr-18,South Carolina,Dillon (Floyd Dale),Lester Rd,1,1
6-Apr-18,South Carolina,Bluffton,Mammy Grant Road,1,0
6-Apr-18,South Carolina,Gaffney,112 Piney Knob Drive,1,0
6-Apr-18,South Carolina,Ridgeview,4800 block of Hardscrabble Rd,0,0
5-Apr-18,South Carolina,Charlestown,Read Street and Remount Road,0,1
5-Apr-18,South Carolina,Horry (county),N/A,0,1
4-Apr-18,South Carolina,Aiken,600 block of Aldrich St,0,0
4-Apr-18,South Carolina,Greenwood,Tennessee Ct,1,0
4-Apr-18,South Carolina,North Charleston,7000 Rivers Ave,0,0
4-Apr-18,South Carolina,Rock Hill,South Spruce Street,0,0
4-Apr-18,South Carolina,Rock Hill,500 Block of E Black St,0,0
4-Apr-18,South Carolina,Mount Pleasant,100 Church St,0,1
4-Apr-18,South Carolina,Rock Hill,1500 block of Albright Rd,0,0
4-Apr-18,South Carolina,Longs,Palmetto Green Dr,0,0
4-Apr-18,South Carolina,Rock Hill,S Spruce St,0,0
3-Apr-18,South Carolina,Charleston,N/A,0,2
2-Apr-18,South Carolina,Laurens,650 Penland Rd,0,0
2-Apr-18,South Carolina,Longs,6870 SC-90,0,0
2-Apr-18,South Carolina,Sumter,4500 block of Patriot Pkwy,0,0
2-Apr-18,South Carolina,Duncan,Robin Lake Rd,1,0
2-Apr-18,South Carolina,Spartanburg,Anita Dr,1,0
1-Apr-18,South Carolina,Timmonsville,100 block of W Main St,0,1
1-Apr-18,South Carolina,Chesterfield,Sandy Plains Rd and SC 145,1,0
1-Apr-18,South Carolina,Boiling Springs,9th St,0,0
1-Apr-18,South Carolina,Union,Barnado Rd,0,0
1-Apr-18,South Carolina,Vance,10114 Old Number Six Hwy,0,1
31-Mar-18,South Carolina,Rock Hill,199 S Cherry Rd,1,0
31-Mar-18,South Carolina,Bennettsville,Wallace Cir,0,0
31-Mar-18,South Carolina,Loris,Everette Rose Ln,0,1
30-Mar-18,South Carolina,Ninety Six,SC 34 and Little Mountain Rd,0,1
29-Mar-18,South Carolina,Little River,4310 McCorsley Ave,0,0
29-Mar-18,South Carolina,Hartsville,N/A,0,1
28-Mar-18,South Carolina,Clemson,Sloan St,0,0
28-Mar-18,South Carolina,Columbia,I-26,1,0
28-Mar-18,South Carolina,York,California St,0,0
28-Mar-18,South Carolina,Walterboro,426 Savage Street,1,2
28-Mar-18,South Carolina,Hilton Head Island,435 William Hilton Pkwy,0,3
28-Mar-18,South Carolina,Orangeburg,100 block of Chestnut St,0,0
27-Mar-18,South Carolina,Union,Glendale Rd,1,0
27-Mar-18,South Carolina,Clio,Woods Ave,0,1
27-Mar-18,South Carolina,Eutawville,Addidas St,0,0
26-Mar-18,South Carolina,Rock Hill,Saluda Rd,0,0
26-Mar-18,South Carolina,Myrtle Beach,N/A,0,0
26-Mar-18,South Carolina,Gaffney,602 N Limestone St,0,2
25-Mar-18,South Carolina,Darlington (county),Ousleydale Road,0,1
25-Mar-18,South Carolina,Aiken,Jefferson Davis Hwy and SC 191,1,1
25-Mar-18,South Carolina,Varnville,Priscilla Ln,3,0
25-Mar-18,South Carolina,Columbia,Samson Cir,1,1
25-Mar-18,South Carolina,Greenville,Lanford Rd and Paper Mill Rd,1,1
25-Mar-18,South Carolina,Spartanburg,Alma Byrd Ln,1,0
25-Mar-18,South Carolina,Greenville,2400 block of State Park Rd,0,0
25-Mar-18,South Carolina,Columbia,200 block of Meredith Square,0,1
24-Mar-18,South Carolina,Saint Stephen,N/A,0,1
24-Mar-18,South Carolina,Orangeburg,Whittaker Pkwy,0,0
24-Mar-18,South Carolina,Longs,Radius Rd,1,0
24-Mar-18,South Carolina,Simpsonville,3000 block of Fork Shoals Rd,0,0
24-Mar-18,South Carolina,Saluda,100 block of Hare Ave,0,2
24-Mar-18,South Carolina,Florence,Waverley Ave,0,1
24-Mar-18,South Carolina,Aiken,500 Block of Grandiflora Cir,0,2
23-Mar-18,South Carolina,Blythewood,10901 Wilson Blvd,0,0
23-Mar-18,South Carolina,Hilton Head Island,William Hilton Pkwy,0,0
22-Mar-18,South Carolina,Galivants Ferry,Old Pee Dee Road,0,1
22-Mar-18,South Carolina,Little Rock,Harlees Bridge Rd,0,1
22-Mar-18,South Carolina,Lugoff,N/A,0,1
22-Mar-18,South Carolina,Summerville,200 block of Bayonet Drive,0,1
21-Mar-18,South Carolina,Allendale,852 Barton Rd,1,1
21-Mar-18,South Carolina,Elgin,1400 block of Brazell Rd,1,1
21-Mar-18,South Carolina,Seneca,Lands End Rd,1,0
21-Mar-18,South Carolina,Dillon,1730 US 301,0,0
20-Mar-18,South Carolina,Columbia,716 Zimalcrest Dr,1,0
20-Mar-18,South Carolina,West Columbia,1828 Platt Springs Rd,0,1
20-Mar-18,South Carolina,Saint Helena Island,Dulamo Rd,0,0
20-Mar-18,South Carolina,Bennettsville,Marshall St,0,1
19-Mar-18,South Carolina,Greenville,234 3rd Ave,1,0
19-Mar-18,South Carolina,Okatie,Mudbar Rd,0,1
19-Mar-18,South Carolina,Travelers Rest,Blue Ridge Dr,0,1
18-Mar-18,South Carolina,Hartsville,McKeithans St,0,0
18-Mar-18,South Carolina,Marion,US 76,0,2
18-Mar-18,South Carolina,Columbia,200 block of Berryhill Rd,1,1
18-Mar-18,South Carolina,North Charleston,2600 block of Houston St,1,0
18-Mar-18,South Carolina,Columbia,3106 Broad River Rd,0,3
17-Mar-18,South Carolina,Myrtle Beach,Ocean Blvd,0,0
17-Mar-18,South Carolina,Fort Mill,1000 Cabelas Dr,0,0
17-Mar-18,South Carolina,Florence,Gaillard St,0,1
16-Mar-18,South Carolina,Conway,Racepath Ave,0,2
16-Mar-18,South Carolina,Hopkins,200 block of Gatlin Dr,0,1
16-Mar-18,South Carolina,Florence,200 block of W Lucas St,0,1
15-Mar-18,South Carolina,Wagener,1170 Coleman Bridge Rd,0,0
15-Mar-18,South Carolina,Adams Run,6900 block of Parkers Ferry Rd,1,0
15-Mar-18,South Carolina,Greenville,Verdae Blvd,0,0
14-Mar-18,South Carolina,Charleston,Allway St and Norman St,0,1
14-Mar-18,South Carolina,Columbia,1 Falcon Dr,0,0
14-Mar-18,South Carolina,Charleston,586 Rutledge Ave,0,1
14-Mar-18,South Carolina,North Charleston,1999 Singley St,0,0
13-Mar-18,South Carolina,Summerville,220 Holiday Dr,0,0
13-Mar-18,South Carolina,Blythewood,Alpina Ct,0,0
13-Mar-18,South Carolina,Goose Creek,114 Blossom St,0,1
12-Mar-18,South Carolina,Greenville,200 Pine Creek Ct Ext,0,1
12-Mar-18,South Carolina,Greenville,Roper Mountain Rd,0,0
12-Mar-18,South Carolina,Taylors,512 Reid School Rd,0,1
11-Mar-18,South Carolina,Chester,100 block of Pine St,1,0
11-Mar-18,South Carolina,Taylors,Lee Rd,0,1
11-Mar-18,South Carolina,Hilton Head Island,7A Greenwood Dr,0,0
11-Mar-18,South Carolina,Gaston,I-26,0,0
10-Mar-18,South Carolina,Easley,200 block of Courtney Dr,1,0
9-Mar-18,South Carolina,Rock Hill,Lucas St,0,0
9-Mar-18,South Carolina,Greenville,1410 Buncombe Rd,0,1
8-Mar-18,South Carolina,Loris,1200 Meadow Wood Lake Ln,0,0
8-Mar-18,South Carolina,Loris,3030 Broad St,0,0
8-Mar-18,South Carolina,Hardeeville,N/A,0,0
7-Mar-18,South Carolina,Florence,600 block of Jarrott St,0,1
6-Mar-18,South Carolina,Columbia,Anwood Dr,0,0
6-Mar-18,South Carolina,Conway,200 Rivertown Blvd,0,0
5-Mar-18,South Carolina,Orangeburg,110 Chestnut St,0,0
5-Mar-18,South Carolina,Latta,Oaky Point Rd,0,1
5-Mar-18,South Carolina,Beaufort,2448 Boundary St,0,1
4-Mar-18,South Carolina,Saint George,9587 Charleston Hwy,0,1
4-Mar-18,South Carolina,Greenville,E 10th St and Port Terminal Rd,0,0
3-Mar-18,South Carolina,Pamplico,S Elm St,1,0
3-Mar-18,South Carolina,Greenville (county),N/A,0,0
3-Mar-18,South Carolina,Columbia,100 Ripplemeyer Ave,0,1
2-Mar-18,South Carolina,Charleston,701 E Bay St,0,0
2-Mar-18,South Carolina,North Charleston,Bennett Yard Rd,1,0
2-Mar-18,South Carolina,Saint Stephen,Imperial Dr,0,2
2-Mar-18,South Carolina,Florence,221 N Beltline Dr,0,0
2-Mar-18,South Carolina,Myrtle Beach,Isabella Ln,0,0
2-Mar-18,South Carolina,Simpsonville,3665 S Industrial Dr,0,0
1-Mar-18,South Carolina,Lancaster,1800 Block of High Point Cir,1,0
1-Mar-18,South Carolina,Berkeley (county),N/A,0,0
1-Mar-18,South Carolina,Hardeeville,Church Rd,1,0
1-Mar-18,South Carolina,Graniteville,200 block of Hillview Dr,1,1
28-Feb-18,South Carolina,Inman,404 Sugar Ridge Rd,0,0
28-Feb-18,South Carolina,Greenville,2725 Anderson Rd,0,0
28-Feb-18,South Carolina,North Charleston,1400 block of Bexley Street,0,1
28-Feb-18,South Carolina,Greenwood,1205 SC 72,1,0
27-Feb-18,South Carolina,Beaufort,Milledge Village Road,0,1
27-Feb-18,South Carolina,Chester,N/A,1,0
27-Feb-18,South Carolina,Camden,N/A,0,1
27-Feb-18,South Carolina,North Charleston,2100 block of Eleanor Dr,0,1
27-Feb-18,South Carolina,Warrenville,Dunbar St,0,0
27-Feb-18,South Carolina,Orangeburg,Redmon St,0,1
26-Feb-18,South Carolina,Columbia,1701 Westchester Dr,0,0
26-Feb-18,South Carolina,Loris,Hemingway Rd,0,1
26-Feb-18,South Carolina,Greenville,300 block of Inez Ln,1,0
